mean_population,mean_light
548.4316555343512,0.10265095543315392
2141.6910416666665,0.7308330281575521
1508.9234983766235,20.830766157670453
130.4241440377804,0.32753086202682263
2169.9895833333335,0.02239673871260423
1052.3860294117646,-0.02169632911682129
445.89354482323233,34.4229674676452
483.0662681912682,0.10244620912040346
803.8518835616438,0.04283608475776568
1039.9976265822784,13.000737057456487
196.5701714801444,0.10952882043721443
759.8869451992754,3.975519594938859
782.6250831117021,0.08101566801679895
373.3640818431912,25.783125214924347
1036.9707880434783,0.09517745971679688
253.76341955741626,0.006539363039737683
1387.7877987132354,0.07344025022843305
702.2348466981132,0.11504555468289357
519.3251201923077,0.1565980741963584
373.6215625,0.095692720413208
2214.784598214286,0.1919569287981306
160.04806425644028,0.15972764598122804
458.09313725490193,-0.024964036505206736
18.571711048899566,-0.08619125186473187
934.5287525614754,-0.019514423901917505
120.3332301980198,3.610321749948432
311.75513020833336,0.1591860071818034
371.80686090225566,0.21106912139663123
956.3466796875,1.152808952331543
769.4715169270834,0.0011169397168689305
2463.2347301136365,0.07494630054994063
1037.7624803459119,12.741095009090015
678.6072287087912,0.058765987773517984
9004.36328125,-0.00552116259932518
8859.65,-0.09071208238601684
1346.407986111111,-0.0576048559612698
505.593017578125,-0.07888862987359364
2773.047952586207,0.031243069418545426
275.48446411596956,0.09812461649963611
906.1546699438202,-0.10683683331093091
166.56849350921274,2.353463484414259
5.592474626068376,-0.11711876154625178
616.0694023058253,0.008155251012265104
643.2267287234042,0.022351371481063517
4074.0180921052633,0.05270570202877647
325.5825076219512,1.5256384872808688
1513.028290719697,0.02997072898980343
1348.3094190140846,0.005762177453914159
307.0502140410959,0.5856538119381421
19054.669270833332,0.18696335951487222
52.959172274933806,1.1581937515514673
2861.5784801136365,0.04845037243582986
218.55338541666666,0.3896741110181052
92.26290797824116,9.447759661151405
597.707132711039,-0.1320407297704127
1004.7243923611111,-0.17946696281433105
88.65089911548732,0.2953279339901118
89.66259355304622,0.05497340595020967
3052.541796875,0.5536984443664551
85.25123882905591,0.992495864602429
231.78062235729388,0.02553005500777327
170.34199066332218,0.08362091983042433
533.6304863061798,0.3176099370034893
305.81456077755905,0.14633292851485605
155.10674883868242,0.19215149492830844
883.8778822815534,0.10617996882466436
170.67096532534248,0.03569761563653815
194.9621314368771,0.10130984284156977
426.2953125,0.535644766000601
206.88197544642858,0.045932522067775976
721.9627559267242,-0.0052507170315446525
143.2568824404762,0.0581772314808356
4822.87109375,0.0906633511185646
416.82908519553075,7.506891857978352
561.362890625,0.1301228618621826
257.338051994302,67.73115317841881
146.45498728197674,1.403250618868096
385.66277117768595,17.73161076317149
92.28232935855263,0.09974222254932374
1124.5386584051723,-0.08689442996321053
538.1816143497758,0.513432250429162
237.96267055457747,0.2793099577997772
262.6504382621951,0.7814340358827172
70.31763203938802,1.2954774697621663
786.6749650186567,0.15154333256963473
1288.07255859375,2.978979301452637
135.84496051847438,0.3923175798127421
823.6490234375,0.14176446596781414
1540.421618852459,0.5889048341844902
358.20443658759126,0.1328882788219591
1802.04931640625,2.5793910026550293
41.63740151295437,-0.07050039080437633
607.0649739583333,0.019466355111863877
907.90450310559,1.0336623102981852
537.60869140625,-0.050022315979003903
1438.6624710648148,0.5110895368787978
322.5518254950495,0.26984564148553525
1039.7628676470588,0.9235074660357308
1651.8347252155172,32.599230536099135
244.69990305656935,0.4914729542975878
937.4561383928572,-0.09593375069754465
1062.1677139945652,9.867800505264945
164.71996941137567,1.854798332093254
370.4085202991453,31.78287343082265
7.192249859623359,-0.08366596509278357
987.6734946646342,0.4381136545320837
1942.1673677884614,26.844895582932693
11.104611736084545,-0.11877098171056093
272.34146012931035,1.0638266727842134
3154.333675986842,6.0338194997687085
282.2282567771084,0.42843140751482495
189.640234375,1.4862962722778321
554.5432400173611,0.15203089184231228
247.7492873733108,0.1883567088359111
2182.1550347222224,5.86218736436632
377.0046588302752,0.17954642619561711
371.51851029829544,0.1119712157682939
263.4695384174312,4.228029583572248
2.1278273638556984,-0.10434301226746802
142.95888661899897,0.17391522011060392
721.1044034090909,0.06466127370859122
520.14033203125,0.11359425783157348
313.4351682079082,3.673888537348533
47.9518328562341,0.07142937153046974
731.0577566964286,-0.011557033019406455
1233.969058388158,0.1335855659685637
330.43680726600985,1.1972391664100985
64.96290642501556,2.9540426162881146
3.912902495545919,0.08648088277468233
315.0296118951613,1.4355581960370463
384.9048041801948,-0.09945998873029437
1189.7356770833333,0.36757616769699825
272.4595338021779,0.9089419716282895
173.76833767361111,1.8056204659598214
353.2738929372197,80.71534005979073
251.62892467570754,1.432280198583063
1947.842261904762,0.06713112195332845
107.10579427083333,43.45322265625
218.53004807692307,0.5044632936135317
1720.17703125,0.13564055442810058
175.99937646713616,0.18795033128048894
4752.0146484375,0.08415636420249939
136.7878852739726,193.49342418188738
209.60958119501467,1.729885783712885
171.41568688118812,6.594602880698226
81.263525390625,0.01758563667535782
1048.0595703125,0.9684934616088867
499.3735866834171,9.519095313808627
572.1825929752066,0.5146371195138979
493.3817934782609,34.63269165447324
462.35622336647725,0.18105950138785623
607.5620265151515,0.2388760826804421
5440.77099609375,0.10387420654296875
1026.2404384328358,0.29727969952483674
3.390966320958025,0.04550031441610392
292.4277068661972,0.15623600382200428
4096.8140625,0.03375988900661468
694.1138822115385,1.3023133497971755
26.90409013753482,6.2804876555971445
3644.1681743421054,0.5000662552682977
64.00626558048432,0.2369761670756544
580.7001453488372,5.186451898619186
3970.1748798076924,-0.08366159292367789
2.1758884336890243,0.005067190019095816
40.88835916056725,27.844439758691674
2.6343092014978042,0.12043647973520494
2.4884476734448278,-0.11342139414577182
1040.1068615257047,88.76797004560531
3348.7373798076924,0.23688510748056266
797.6029768318965,2.2422561645507812
117.03736174508427,0.1862631808505969
2125.3916015625,0.12824268639087677
3667.240026595745,0.11541512671937333
275.8799695558739,0.3656772733759402
556.2034912109375,0.1555333286523819
73.90930256622516,197.48936775662253
510.6657986111111,-0.10538692474365234
5270.829799107143,0.07775088718959264
625.1966937154696,3.17883469386654
795.2558847402597,0.01066588426565195
169.10806609947645,0.2200402597690336
5.630579275678294,0.1967883705579444
83.64457134347508,12.081681864002933
652.1312600160256,0.3000981257512019
474.1289487092391,10.8451624331267
56.4755500483559,2.708408799478447
54.75643310546875,0.2536227464675903
6.799376830607762,0.13118408143534904
42.38114159125188,0.30024449044942497
59.37736162173203,0.19145626491970485
5.745203203787147,0.15384227735087436
83.51242963005515,2.552620158475988
87.79325424929179,0.40665466481497875
3.368297700503164,0.0836024830015438
153.33125684556407,16.372998742127603
915.0340021306819,0.15246759761463513
2978.030330882353,0.1384431053610409
855.1394440406976,0.11905621373376181
463.4155392530488,0.054903466527054946
86.92718425094517,0.2705218886607987
490.80078125,0.0940323829650879
735.52265625,0.5723843383789062
201.71393531976744,0.14885015265886173
92.97936977715878,0.30216525192048227
422.80911578341016,14.223021898401498
97.23720894607843,0.12275241403018727
385.090625,9.575735212053571
5006.68701171875,0.1506560742855072
2362.255078125,0.15096403360366822
1131.7522977941176,0.11623028212902593
1320.8622685185185,0.9156506856282552
500.7203409090909,0.14461072054776278
582.9377569901316,-0.01857695454045346
303.49624794407896,0.1997904150109542
188.99154685835995,2.763814095364084
119.53342013888889,2.407933553059896
5478.090692934783,0.2060258906820546
601.0682506053269,4.568254152164044
162.5696781517094,10.18344455295139
1001.363829495614,0.2142120495177152
853.4011759020618,4.051485671210535
80.27870829489545,0.2746466417300892
153.85063775510204,1.505269700653699
5550.718098958333,0.06299315889676411
80.93454459297685,2.3009764845620513
136.6826290967988,2.92085954619617
213.68334482230392,0.14145379907944622
269.37197037701975,6.560993078153052
5406.703125,2.910036087036133
938.8141686893204,0.10548576799411218
173.59095775462964,4.8174452039930555
835.0632335680751,0.2799842547922627
228.6988006498471,26.191301724961775
2190.3096875,1.855670166015625
1111.569490131579,0.1330406665802002
344.710685483871,0.41319247556843636
166.7531169041451,0.1269235462722383
146.78228874063672,0.32120631071512173
468.43515375399363,3.673317613693091
288.82916316232127,2.2318147060949327
196.55990772450534,0.09675057583929378
561.869294819079,0.0388281125771372
282.05776449022346,0.7224223387307961
128.7363550912229,0.11687432614539031
143.01938940293297,0.22528120925306608
172.3415198359929,0.20802526271089594
220.79757054848966,0.17773557581090396
1027.21625,0.10789777119954427
249.3382142857143,0.1196106175013951
956.4290922619048,0.07164428347632998
3348.321579391892,0.25351271758208405
1347.0692095588236,-0.07603532566743738
265.92995143581084,0.42768234390396254
5.62161366016758,-0.027541061927532327
9433.964285714286,0.12089631670997256
3025.2799479166665,0.020211011171340942
1657.4375,-0.10777405330113002
5623.5760690789475,0.013691830007653488
3765.6282552083335,0.01829495032628377
2.6071906906045657,-0.061983761749670185
167.94511395027624,-0.002608451527126586
1911.118574766355,0.12039121289119542
531.9696011673152,2.35843928593142
148.62592176258994,0.16759189084279452
1333.4701388888889,0.8741824679904514
6970.755859375,-0.01741754449903965
2.2637922721564405,0.32343932207570864
1241.7089213709678,0.5907181770570816
1297.622767857143,3.75559156768176
836.8746254280821,1.8125472395387414
2155.81640625,0.5294161344829359
2.1794650751053797,0.2810702914296367
433.4739375,2.257059814453125
796.7892485119048,0.007292406899588448
11559.377604166666,1.0043586889902751
669.5686141304348,4.389389259227808
7825.041015625,0.04457765817642212
1464.0713682432433,0.8960401174184438
191.16466655927834,23.23864620248067
111.01057033719705,0.033682472462146625
219.09330985915494,9.289032043825452
126.67881113201095,0.0783525406906608
77.98839604845115,15.254913063443208
11.813300273944805,0.2093470982142857
1033.8038770520434,97.9226554313657
2978.4340625,-0.016614062786102293
3245.780078125,-0.08668855428695679
54.06686018730887,19.182297639525995
2171.2760416666665,8.004107520693825
731.712890625,0.548497314453125
161.58283274838013,6.498835190840983
241.80881605691056,0.22787773318407012
2064.6314338235293,0.02349389768114277
579.1544397865854,0.2894743477425924
126.18552959070796,0.22967596813640764
1153.4636524822695,0.053585860746126646
857.673577724359,0.3669890623826247
375.4580357142857,335.3771205357143
111.5354412553648,1.0251164470448855
1456.5659839527027,0.24745559692382812
28613.234375,-9.505047152439754e-05
1321.025390625,0.07040683996109735
312.1498001453488,0.2919453909230787
2815.3936941964284,-0.002068513206073216
739.0888157894736,0.34278749164782074
3.048492431640625,0.014663892984390258
1411.1453125,0.11910381317138671
2.0996161795951225,-0.12799360945418076
3054.532958984375,1.0950497388839722
115.9893474486715,0.32455801848628096
4217.204627403846,0.1434043920957125
141.9096331077928,0.22980398515424494
374.0934139784946,0.030673765367077242
505.95113636363635,39.880857007575756
98.52924360795454,0.10875940033883759
502.14814453125,0.06125924587249756
802.7030405405405,26.05053490990991
107.3970940005172,1.5852559012962244
2136.2038690476193,0.2094523717486669
655.9841746794872,-0.10068342013236804
72.06908579052099,3.9223265364960205
42.70112938390848,0.6553358920784884
89.26618695175439,0.534598527874863
110.45193343832891,0.7266634427584134
99.63452655889145,0.5686203602004547
117.32601841517857,6.160544695172991
371.7437250664894,1.810631772305103
96.5273016567888,0.35719825481546336
552.0251086229947,0.3153387875480448
823.7142857142857,-0.0260116145724342
370.4022768948655,0.19131984570790037
66.33528779517454,0.590409797809452
3388.0375,0.6162566502888998
217.88150503615702,1.5546423541612862
493.2449700342466,0.10282674118808416
1342.354296875,-0.09339472651481628
110.71228309768638,0.10573595532414845
2057.1361860795455,-0.0693474303592335
106.35605066612838,1.2886636154180966
758.5653935185185,0.10676708927860966
305.21488530585106,1.5634824062915558
289.3213036380597,3.498135694816931
1179.2452986725664,0.26726928643420733
262.42791666666665,32.244251302083335
19046.10576923077,0.16022352071908805
1033.7938988095239,-0.10360794218759688
1683.5040211397059,0.025000968400169823
142.78298117897728,0.04887646436691284
2712.1536458333335,0.6664000193277995
116.16218547077922,0.11349263129296241
3954.489375,0.03961147785186767
102.60369959677419,0.7035577589465726
8578.290625,-0.06904503107070922
76.62363939606742,0.28539932765317766
2113.781550480769,-0.06529597135690543
2211.109197443182,0.7862494208595969
230.36261141765704,0.27432973761307566
164.89992622259697,0.09317266840556822
545.5106879340278,0.9445421430799696
656.1204845183486,-0.04375915352357637
137.83379289215685,7.804796645220589
708.614860056926,27.98080785993833
353.3524116847826,0.08291983604431152
152.43170582365747,1.7775193257324928
182.93789485559566,-0.0001595399009621961
169.69024122807016,0.3089657075223867
161.8281095602767,0.0038999173009819665
97.00407269945603,0.24920081573513997
74.53339350180505,0.2811368811431775
132.34997620558374,0.008132762715296091
42.80426393072289,0.24373139530779367
122.88389936294766,0.00768110443409481
41.45792387316562,0.20422032727468772
73.79938915375448,0.553205924323972
124.32254464285714,0.11635766453498779
37.63165438165438,0.174361711898333
109.6133441413238,0.49101620368752796
40.50267258802255,0.783702936772019
25.473226076084515,0.03333132077828234
178.36031987463127,4.125048972160767
39.393081883157244,0.5738611120552362
77.52343030616943,0.2530357121982188
48.25192117203476,0.23962976498594069
828.6217447916666,-0.061785360177357994
